model	model_label	dataset	dataset_key	gene	perturbation	gene_role	null_parent	null_rank	target_detected_fraction	mean_counts	detected_fraction	detected_cells	delta_cosine_inflamed_mean	delta_cosine_quiescent_mean	n_cells	projection_toward_inflamed_mean	projection_toward_inflamed_sem	projection_toward_inflamed_ci_low	projection_toward_inflamed_ci_high	delta_p_inflamed_mean	delta_p_inflamed_sem	delta_p_inflamed_ci_low	delta_p_inflamed_ci_high	projection_null_n	projection_null_mean	projection_null_sd	projection_null_z	projection_empirical_p_abs0	delta_p_null_n	delta_p_null_mean	delta_p_null_sd	delta_p_null_z	delta_p_empirical_p_abs0
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	BRK1	delete		CCL8	45	0.361437908496732	0.6960822343826294	0.3647058823529411	558	-2.441634751448873e-05	-1.860990596469492e-05	553	-0.000878059329881	0.0013129663939006			2.493652402276803e-06	0.0006345727085012												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	BRK1	overexpress		CCL8	45	0.361437908496732	0.6960822343826294	0.3647058823529411	558	4.6653531171614304e-05	5.567436164710671e-05	1530	-0.0016417671854035	0.0013286795574688			0.0015352047103292	0.0004835877870186												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	C1R	delete		CCL8	46	0.25359477124183	0.7777805924415588	0.2588235294117647	396	0.0006235936307348	0.0004859482287429	388	0.0197944365055948	0.0019071896331779			0.0005317890498134	0.0009223140599613												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	C1R	overexpress		CCL8	46	0.25359477124183	0.7777805924415588	0.2588235294117647	396	0.0006470225634984	0.0007894455338828	1530	-0.0210010770056244	0.0014667189769921			-0.0006629774980003	0.0005362179586963												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	S100A13	delete		CCL8	47	0.2928104575163399	0.68300861120224	0.3065359477124183	469	0.0001483076630393	0.0001178770980914	448	0.004044319498072	0.00172470122548			-0.0011547445880881	0.0009359363990334												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	S100A13	overexpress		CCL8	47	0.2928104575163399	0.68300861120224	0.3065359477124183	469	0.0004374133714009	0.0005054949433542	1530	-0.010165213587811	0.0015256680638316			-0.0008206960781678	0.0005017812330636												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	CTGF	delete		CCL8	48	0.2111111111111111	1.2908539772033691	0.2202614379084967	337	0.0001921692455653	0.0001676527317613	323	0.0028609721330297	0.0018422342289802			-0.0029607356148238	0.0010492418477937												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	CTGF	overexpress		CCL8	48	0.2111111111111111	1.2908539772033691	0.2202614379084967	337	0.0005136231193318	0.0005808116984553	1530	-0.0102307693608975	0.0014830403832196			0.0030641744954182	0.0005018635056739												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	ARPC2	delete		CCL8	49	0.430718954248366	1.1477209329605105	0.4437908496732026	679	-8.112065552268177e-05	-4.307607014197856e-05	659	-0.0051750541443488	0.0010568254268413			-0.0018729273405078	0.0004904302504537												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	ARPC2	overexpress		CCL8	49	0.430718954248366	1.1477209329605105	0.4437908496732026	679	-0.0003280446690041	-0.0004101233498658	1530	0.0115373114979174	0.0013307684506452			0.0057697945134409	0.00049287017165												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	SHFM1	delete		CCL8	50	0.3594771241830065	0.6777808666229248	0.365359477124183	559	-1.3068805856164545e-05	-2.564820351835806e-05	550	0.0013473858872682	0.0012834946420835			0.0019705445590344	0.0006534489068323												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	SHFM1	overexpress		CCL8	50	0.3594771241830065	0.6777808666229248	0.365359477124183	559	-8.261804032372311e-05	-1.5913738025119528e-05	1530	-0.0094397085046188	0.0012760675059518			-0.0002341695148132	0.0004908076014017												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	UBE2D3	delete		CCL8	51	0.3875816993464052	0.7392200231552124	0.3993464052287582	611	-4.881027416558936e-05	-2.2094930045568617e-06	593	-0.0064670405889316	0.0011573440286924			-0.0021404836446197	0.0005664505239263												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	UBE2D3	overexpress		CCL8	51	0.3875816993464052	0.7392200231552124	0.3993464052287582	611	-0.0001983328547794	-0.0004329357179813	1530	0.0333190039551993	0.0014257233082402			0.010579867424212	0.0005175072183998												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	HNRNPK	delete		CCL8	52	0.4058823529411764	0.8019660115242004	0.4183006535947712	640	-9.784289431991056e-05	-6.078905789763667e-05	621	-0.0049937770886784	0.0010491515225092			-0.0007622688468815	0.000577004925701												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	HNRNPK	overexpress		CCL8	52	0.4058823529411764	0.8019660115242004	0.4183006535947712	640	-0.0002132352674379	-0.0002432755427435	1530	0.004250738209226	0.0012808111439448			0.0014353714910719	0.0004748733725937												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	CDC42	delete		CCL8	53	0.3594771241830065	0.6803961396217346	0.3764705882352941	576	-2.9091293981764466e-05	4.285866452846676e-05	550	-0.0100299333054995	0.0012272700880406			-0.0048674160783941	0.0005898825644874												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	CDC42	overexpress		CCL8	53	0.3594771241830065	0.6803961396217346	0.3764705882352941	576	3.660114816739224e-05	-0.0001790258684195	1530	0.030781717936309	0.0013229397487089			0.0098354376359459	0.0005155303267382												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	ATP5D	delete		CCL8	54	0.4470588235294118	1.0797479152679443	0.4496732026143791	688	0.0001447644317522	0.0001485534157836	684	-0.0005952721090282	0.0012341942342932			-0.0010651094887993	0.0006529316932622												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	ATP5D	overexpress		CCL8	54	0.4470588235294118	1.0797479152679443	0.4496732026143791	688	7.56897934479639e-05	0.0001052234656526	1530	-0.0043942782985277	0.0012452200657234			0.0014836930992459	0.0004753243574239												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	DYNLL1	delete		CCL8	55	0.4464052287581699	1.1921662092208862	0.4516339869281046	691	-7.289421046152711e-05	-7.215399818960577e-05	683	-1.4118165375002132e-05	0.001078634803257			-2.822167162359372e-05	0.0005602632182289												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	DYNLL1	overexpress		CCL8	55	0.4464052287581699	1.1921662092208862	0.4516339869281046	691	-1.7510832549305633e-05	-2.081370803352911e-05	1530	0.0004499837684633	0.0013429838360023			0.0025133644650671	0.0004999974786618												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	SEC11A	delete		CCL8	56	0.3450980392156862	0.6490222215652466	0.3542483660130719	542	-5.51223311049398e-05	-4.498231646721251e-05	528	-0.0016795850002161	0.0013483059631808			0.0007301645572156	0.0006987385736752												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	SEC11A	overexpress		CCL8	56	0.3450980392156862	0.6490222215652466	0.3542483660130719	542	-0.0002611330419313	-0.0002855420461855	1530	0.00367117178287	0.0013279609552713			0.0032998566412263	0.0004904855241082												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	ATP5C1	delete		CCL8	57	0.3019607843137254	0.6398719549179077	0.3071895424836601	470	-0.0001368405210087	-9.52735063037835e-05	462	-0.0056141823093261	0.0014574132747221			0.0006898024655652	0.000680945105783												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	ATP5C1	overexpress		CCL8	57	0.3019607843137254	0.6398719549179077	0.3071895424836601	470	-3.1525909435004e-05	-8.135663665598258e-05	1530	0.0073285799565591	0.0013389976536857			-0.0003607416957665	0.0004965121927477												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	HSPA1B	delete		CCL8	58	0.2359477124183006	0.7058851718902588	0.2607843137254902	399	-0.0001798620505724	-0.0003310511237941	361	0.0214168912227397	0.0016327152735533			0.010594174436131	0.0008066636794399												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	HSPA1B	overexpress		CCL8	58	0.2359477124183006	0.7058851718902588	0.2607843137254902	399	0.0008390772854909	0.0012347520096227	1530	-0.0567984138548471	0.0017385637234432			-0.0271478147023765	0.0007949026004626												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	UQCRH	delete		CCL8	59	0.4490196078431372	1.3117748498916626	0.4542483660130719	695	-5.236619472270832e-06	-1.0927517905656714e-05	687	0.0005962193028166	0.0010322029575057			0.0019016113970022	0.0005335890936527												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	UQCRH	overexpress		CCL8	59	0.4490196078431372	1.3117748498916626	0.4542483660130719	695	-0.0005039979587309	-0.0004995208000764	1530	-7.324300902694755e-05	0.0012300471011485			-0.0007399549096019	0.0004939979036478												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	FKBP2	delete		CCL8	60	0.2908496732026144	0.6339886784553528	0.2973856209150327	455	0.0003253088798373	0.0002765643585007	445	0.0064798549327769	0.0016091963085445			0.0027616485325473	0.0007855819642772												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	FKBP2	overexpress		CCL8	60	0.2908496732026144	0.6339886784553528	0.2973856209150327	455	-0.000138240357046	5.260900798020885e-05	1530	-0.0274682218144233	0.0013252322467108			-0.0047397435624517	0.0005174379948844												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	SRSF7	delete		CCL8	61	0.3941176470588235	0.72026526927948	0.4104575163398692	628	3.689843651955016e-05	1.1709396858350374e-05	603	0.0032709075821792	0.0013123391256278			0.0039402520280967	0.0006053058426099												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	SRSF7	overexpress		CCL8	61	0.3941176470588235	0.72026526927948	0.4104575163398692	628	6.706301792291924e-05	0.0001162781045422	1530	-0.0069563386460394	0.0012747363779431			-0.0026247665006058	0.0005156113934147												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	CD44	delete		CCL8	62	0.3379084967320261	0.6222243905067444	0.3581699346405229	548	-8.164822065737098e-05	-7.611398177687079e-05	517	-0.0006773258625607	0.0013618528567365			-0.0018007840557704	0.0006722511734696												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	CD44	overexpress		CCL8	62	0.3379084967320261	0.6222243905067444	0.3581699346405229	548	0.0008652700926177	0.000700211210642	1530	0.0227835958525294	0.0017942398896785			0.0065418251333575	0.0005637119112584												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	CCNL1	delete		CCL8	63	0.3444444444444444	0.6169963479042053	0.3588235294117647	549	2.1874564481549896e-05	-4.852078200201504e-05	527	0.0097358831841996	0.0013840721867515			0.002096927023194	0.0006771560186829												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	CCNL1	overexpress		CCL8	63	0.3444444444444444	0.6169963479042053	0.3588235294117647	549	-0.0002081474813167	-0.000103449980088	1530	-0.0153172367533936	0.0012963705852281			-0.002064978971079	0.0005172587106169												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	ANXA5	delete		CCL8	64	0.2901960784313726	0.6111131906509399	0.3058823529411765	468	-5.54210419068113e-05	-3.957976514357142e-05	444	-0.0020157073360662	0.0013447478615873			-0.0004842761476096	0.0007151890933019												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	ANXA5	overexpress		CCL8	64	0.2901960784313726	0.6111131906509399	0.3058823529411765	468	0.000302762055071	0.0002639109152369	1530	0.0053460040679079	0.0012985904868275			0.0017514699503925	0.0004917037566646												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	TUBB	delete		CCL8	65	0.2241830065359477	0.692160427570343	0.25359477124183	388	-8.90677620191127e-05	-7.335559348575771e-05	343	-0.002008327534463	0.001127413962605			-0.0008251816360144	0.0006303055466218												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	TUBB	overexpress		CCL8	65	0.2241830065359477	0.692160427570343	0.25359477124183	388	0.0004747077473439	0.0002424583653919	1530	0.0333617377724936	0.0013835975867544			0.0093011766799962	0.0005324657722691												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	PCBP2	delete		CCL8	66	0.4385620915032679	0.8509859442710876	0.4470588235294118	684	-9.806341040530242e-06	-5.9949302340100985e-06	671	-0.0007684260220565	0.0011591912165062			3.066428710780094e-05	0.0006067699109864												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	PCBP2	overexpress		CCL8	66	0.4385620915032679	0.8509859442710876	0.4470588235294118	684	-0.0002070532500511	-0.0002743585500866	1530	0.0097607146584873	0.001312608042468			0.0058431585148902	0.0004928399977886												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	NDUFB4	delete		CCL8	67	0.3130718954248366	0.588236927986145	0.3215686274509804	492	-7.533081225119531e-05	-4.218254252918996e-05	479	-0.0043019246419848	0.0013409707421508			-0.0007481305511952	0.0007299987928077												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	NDUFB4	overexpress		CCL8	67	0.3130718954248366	0.588236927986145	0.3215686274509804	492	-6.4328451117035e-05	-5.8873767557088286e-05	1530	-0.0003883543172075	0.0013352395806674			0.0016829500358332	0.0004822374906225												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	NDUFB1	delete		CCL8	68	0.3111111111111111	0.5817010402679443	0.318954248366013	488	-5.04758681927342e-05	-6.072461110306904e-05	476	0.0013441037261435	0.0014497479821963			0.0009197684615349	0.0008476330867875												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	NDUFB1	overexpress		CCL8	68	0.3111111111111111	0.5817010402679443	0.318954248366013	488	7.813662250555353e-07	9.72487177932635e-05	1530	-0.013340518604302	0.0013276671194409			-0.0059526016661787	0.0005107399821492												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	PDIA6	delete		CCL8	69	0.2797385620915033	0.6013086438179016	0.2888888888888888	442	0.0002348078996874	0.0001967418356798	428	0.0051558991264721	0.0014321000448326			0.0010266608719618	0.0007634074851183												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	PDIA6	overexpress		CCL8	69	0.2797385620915033	0.6013086438179016	0.2888888888888888	442	-0.0003120335459243	-0.0001972342288354	1530	-0.0163168020169037	0.0013330405227029			-0.0020088818788625	0.0005213537044904												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	GABARAPL2	delete		CCL8	70	0.3248366013071895	0.5751649141311646	0.3372549019607843	516	6.185223173815757e-05	7.93723957031034e-05	497	-0.0022274318096833	0.0013030960464354			0.0006337147074895	0.0007088509890269												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	GABARAPL2	overexpress		CCL8	70	0.3248366013071895	0.5751649141311646	0.3372549019607843	516	0.000196906083147	0.0002014168276218	1530	-0.0006663837136276	0.0013019804237116			0.0012134585608697	0.000480505229912												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	SERBP1	delete		CCL8	71	0.2830065359477124	0.550327718257904	0.2928104575163399	448	3.495888222460053e-06	4.0839091525413096e-05	433	-0.0050263117058374	0.0013503224135125			-0.0012557958328008	0.0006155165136897												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	SERBP1	overexpress		CCL8	71	0.2830065359477124	0.550327718257904	0.2928104575163399	448	-0.0003831545182038	-0.0004019844345748	1530	0.0031645731238063	0.0013739426970433			0.00737427650263	0.0005047465798519												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	GMFG	delete		CCL8	72	0.2947712418300653	0.5359483361244202	0.3058823529411765	468	-3.636306428234093e-05	-2.009192030527629e-05	451	-0.0021412488302327	0.0012070935804051			0.0013068936963435	0.0006522787863889												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	GMFG	overexpress		CCL8	72	0.2947712418300653	0.5359483361244202	0.3058823529411765	468	0.0007264775340445	0.0006342497654259	1530	0.0126597591542663	0.0012997441340084			-0.0002760472141352	0.0004904267355734												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	ST13	delete		CCL8	73	0.3019607843137254	0.5307195782661438	0.3091503267973856	473	-8.5338884673547e-05	-5.669150050380267e-05	462	-0.0042099205417219	0.0014428155682372			-0.0011413869754415	0.0006856748193985												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	ST13	overexpress		CCL8	73	0.3019607843137254	0.5307195782661438	0.3091503267973856	473	0.0001156746584456	7.45726574677974e-05	1530	0.005447720946916	0.0013039777171016			0.0032315127429814	0.00050454625359												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	ANP32B	delete		CCL8	74	0.2980392156862745	0.5274515748023987	0.3117647058823529	477	8.089761649898719e-06	1.6229194443440065e-05	456	-0.001278679103084	0.0013872362388706			-0.0010465878723679	0.0007070019395156												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	ANP32B	overexpress		CCL8	74	0.2980392156862745	0.5274515748023987	0.3117647058823529	477	-1.5037083358038217e-05	-8.508945029461756e-05	1530	0.0101931460720663	0.0012746716655838			0.0041968146588628	0.0004953585939002												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	RBX1	delete		CCL8	75	0.2967320261437908	0.5254905223846436	0.3098039215686274	474	-6.619922714889981e-06	-1.6585582898187567e-06	454	-0.0006871982348112	0.0013009906245352			-6.526818966681737e-05	0.0007305185435442												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	RBX1	overexpress		CCL8	75	0.2967320261437908	0.5254905223846436	0.3098039215686274	474	-0.0001981914392672	-0.0001719432766549	1530	-0.0035098996959943	0.001330088558552			0.0020827040210171	0.0005176232724976												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	PLPP1	delete		CCL8	76	0.2392156862745098	0.6052299737930298	0.2483660130718954	380	0.0003124767099507	0.0002199434238718	366	0.0128348214426803	0.001809849210652			0.0032646633338569	0.0010144740154384												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	PLPP1	overexpress		CCL8	76	0.2392156862745098	0.6052299737930298	0.2483660130718954	380	-8.319086191477254e-05	8.565089956391603e-05	1530	-0.0239333772749542	0.0013448274696315			-0.0050917767122193	0.000510353717967												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	ATP1B3	delete		CCL8	77	0.2568627450980392	0.5549029111862183	0.2679738562091503	410	-3.088278754148632e-05	5.4138003179105e-05	393	-0.0114489255991998	0.0015277286083774			-0.0051016225491392	0.0007210047062583												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	ATP1B3	overexpress		CCL8	77	0.2568627450980392	0.5549029111862183	0.2679738562091503	410	0.000129937150632	-5.8215857279719785e-05	1530	0.0265349546690308	0.0014026395088379			0.0122706684436089	0.0005538474433691												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	JUND	delete		CCL8	78	0.4620915032679739	0.9392219185829164	0.4816993464052287	737	0.0001322422176599	8.634360710857436e-05	707	0.0062956396438302	0.0011971186457885			0.0012276159873419	0.0005805960529588												
gf_v1_10m	Geneformer V1-10M	Martin_CD	martin	JUND	overexpress		CCL8	78	0.4620915032679739	0.9392219185829164	0.4816993464052287	737	0.0001033546068356	0.0001611792540643	1530	-0.0083757583747368	0.001228910902529			-0.0018788271407091	0.0005026236586385												
