gene	B_Plasma	Endothelial	Epithelial	Fibroblast	Mast	Myeloid	Stromal_other	T_NK
CTA-250D10.23	0.35402045	0.0033815345	0.0030841632	0.0060514635	0.0030038827	0.027056605	0.0055835843	0.026242197
CTA-268H5.12	0.000470699	0.0019252985	0.0	0.0017083066	0.0	0.005419253	0.0	0.0006731378
CTA-268H5.14	0.001412097	0.0	0.0	0.0	0.0	0.0009853188	0.0	0.00013462755
CTA-292E10.6	0.337025	0.105131164	0.09677459	0.10514036	0.11567998	0.091596015	0.121190324	0.12154299
CTA-292E10.8	0.010036593	0.003850597	0.0050138924	0.008541533	0.0	0.003941275	0.0	0.0059236125
CTA-293F17.1	0.24344338	0.009642307	0.25835192	0.14707905	0.19076839	0.018912135	0.075153455	0.02040363
CTA-29F11.1	0.25300202	0.33413684	0.20764598	0.31268826	0.23510574	0.19725488	0.33918044	0.2082944
CTA-357J21.1	0.063391455	0.066893995	0.08368829	0.07028411	0.043643262	0.061535224	0.029760893	0.047985315
CTA-363E19.2	9.4139796e-05	0.0	0.0032422307	0.0	0.0	0.0004926594	0.0	0.0008077653
CTA-363E6.2	0.00056483876	0.0	0.12411186	0.0	0.0018975332	0.0	0.0	0.0002692551
CTA-363E6.6	0.0	0.0	0.007657832	0.0	0.0	0.0	0.0	0.0
CTA-363E6.7	0.0	0.0	0.00084057834	0.0	0.0	0.0	0.0	0.0
CTA-373H7.7	0.01787994	0.042805035	0.011865765	0.013992674	0.0037950664	0.006897231	0.016017085	0.007766969
CTA-384D8.34	0.42264655	0.017639568	0.0053566056	0.018560316	0.040859	0.3158008	0.013818989	0.007345555
CTA-384D8.35	0.04957644	0.008814739	0.03424751	0.003680074	0.013282732	0.06916426	0.0053390283	0.011443342
CTA-384D8.36	0.023819918	0.029622044	0.07121054	0.027521145	0.0075901328	0.016955175	0.0075571	0.014381613
CTA-390C10.10	0.0019769357	0.009626492	0.015732646	0.014093529	0.0	0.006897231	0.010678057	0.002423296
CTA-398F10.1	0.0012238174	0.011551791	0.0	0.0034166132	0.0	0.0004926594	0.0053390283	0.00013462755
CTA-398F10.2	0.0007515772	0.0	0.028530288	0.0	0.0	0.0004926594	0.0	0.001211648
CTA-445C9.14	0.020809492	0.05733299	0.060235918	0.053568367	0.0018975332	0.007767362	0.021356113	0.013047109
CTA-445C9.15	0.13184407	0.14422771	0.031901002	0.03944419	0.07255358	0.08445602	0.0053390283	0.08223484
CTA-714B7.5	0.0030124735	0.003850597	0.025833158	0.0034166132	0.0	0.00837521	0.0	0.0014809031
CTA-797E19.1	0.015202966	0.024965629	0.04324271	0.014747989	0.0	0.014757689	0.010678057	0.017232327
CTA-85E5.10	0.016192045	0.0	0.0030583674	0.0	0.0018975332	0.0	0.0	0.0008077653
CTA-941F9.9	0.00018827959	0.0	0.0026418176	0.0	0.0037950664	0.0	0.0	0.0
CTA-984G1.5	0.0	0.0	0.0	0.0029895366	0.0	0.0	0.0	0.0
CTA-989H11.1	0.0	0.0	0.001561074	0.0	0.0	0.0	0.0	0.0
CTAGE1	0.0013179572	0.007701194	0.0047169253	0.00128123	0.0018975332	0.0004926594	0.0	0.001211648
CTAGE5	0.07242573	0.12984332	0.09972435	0.077012725	0.049111146	0.059978448	0.056352332	0.094514474
CTAGE9	0.0006589786	0.0	0.033795226	0.0	0.0	0.0	0.0	0.0002692551
CTB-102L5.4	0.001412097	0.0	0.027621243	0.0	0.0037950664	0.0	0.0	0.00013462755
CTB-109A12.1	0.00037655918	0.0	0.0	0.0034166132	0.0018975332	0.0	0.0	0.001211648
CTB-111H14.1	0.00037655918	0.0	0.0	0.0	0.0113852	0.0	0.0	0.0
CTB-113D17.1	0.0028515528	0.04338987	0.072925925	0.16546889	0.0	0.08553255	0.0053390283	0.0010770204
CTB-113I20.2	0.02256484	0.06745005	0.19628401	0.106762715	0.0075901328	0.035236467	0.13450684	0.030892385
CTB-113P19.5	0.0124023305	0.03587163	0.02173268	0.016167726	0.018975332	0.030892713	0.010678057	0.010231694
CTB-114C7.4	0.0	0.0	0.0	0.0	0.0	0.0059119123	0.0	0.00013462755
CTB-118N6.3	0.010221965	0.018857177	0.015770754	0.014947684	0.0056926	0.011331165	0.016017085	0.008750791
CTB-119C2.1	0.04715438	0.031930655	0.024054391	0.010337973	0.0227704	0.03510513	0.025783	0.015149917
CTB-127C13.1	0.0017886561	0.0	0.004889649	0.0	0.0018975332	0.0014779781	0.0	0.0014809031
CTB-129O4.1	0.012304669	0.014354729	0.043279335	0.013036641	0.0	0.00931298	0.0053390283	0.015078286
CTB-129P6.4	0.0049894094	0.0057758954	0.0017308847	0.0042707664	0.0	0.003941275	0.0	0.0053851022
CTB-131B5.2	0.07210789	0.056974825	0.20696728	0.030867033	0.054738384	0.07690448	0.029928768	0.052234273
CTB-131B5.5	0.03488543	0.02344856	0.05347765	0.035805162	0.0227704	0.014886697	0.021037076	0.052568883
CTB-131K11.1	0.0	0.0	0.00084057834	0.0	0.0	0.0	0.0	0.0
CTB-133G6.1	0.01123663	0.0	0.0	0.0	0.0	0.008373513	0.0	0.031760752
CTB-133G6.2	0.0010355378	0.0	0.0009606609	0.0	0.0	0.002463297	0.0	0.004711964
CTB-134H23.2	0.0017886561	0.0	0.013800307	0.0	0.0	0.0	0.0	0.00013462755
CTB-138E5.1	0.0010355378	0.0	0.0	0.0	0.0	0.031037541	0.0	0.0002692551
CTB-13F3.1	0.0048498297	0.007701194	0.01479728	0.005549152	0.0037950664	0.0073898905	0.0053390283	0.008743149
CTB-152G17.6	0.08289141	0.06667486	0.028987065	0.07319539	0.052780714	0.036000602	0.049888834	0.12228138
CTB-161C1.1	0.00056483876	0.003850597	0.017691229	0.0046978435	0.0056926	0.0029559562	0.0	0.00013462755
CTB-161K23.1	0.0010355378	0.0	0.0	0.0	0.0	0.0009853188	0.0	0.001211648
CTB-161M19.4	0.0015062367	0.0019252985	0.0036990405	0.0034166132	0.0	0.0014779781	0.0	0.0002692551
CTB-167B5.2	9.4139796e-05	0.009626492	0.0	0.00384369	0.0	0.0034486155	0.08542445	0.00013462755
CTB-171A8.1	0.002183034	0.1935623	0.12971431	0.00854967	0.0018975332	0.003435309	0.0053390283	0.0010770204
CTB-175E5.7	0.0	0.0	0.016085938	0.0	0.0	0.0	0.0	0.0
CTB-175P5.4	0.003134313	0.0026970578	0.27153412	0.0023552116	0.0	0.0027617288	0.0	0.0008774825
CTB-178M22.2	0.0	0.011551791	0.004443057	0.0008541533	0.0	0.0034486155	0.010678057	0.0002692551
CTB-179K24.3	0.00056483876	0.0	0.004683222	0.0	0.0	0.0004926594	0.0	0.0002692551
CTB-181H17.1	0.04417513	0.08840538	0.086094685	0.0524369	0.028462999	0.05701009	0.01626113	0.038645882
CTB-191K22.5	0.0	0.0	0.002521735	0.0	0.0	0.0	0.0	0.0
CTB-193M12.3	0.0053233416	0.0019252985	0.0031382376	0.00256246	0.0	0.012316484	0.010678057	0.014405148
CTB-25B13.12	0.020489056	0.063209675	0.11053912	0.049727686	0.018975332	0.049259745	0.06406834	0.03322444
CTB-25B13.6	0.0012238174	0.0	0.003722561	0.0	0.0	0.0004926594	0.0	0.0005385102
CTB-25B13.9	0.0	0.0	0.0016811567	0.0	0.0	0.0	0.0	0.0
CTB-31N19.3	0.036205225	0.061761416	0.034179907	0.054483104	0.0075901328	0.23403388	0.053390283	0.06731449
CTB-31O20.2	0.06577046	0.16788185	0.07766866	0.10009537	0.047446743	0.10413251	0.06341953	0.19560984
CTB-32O4.2	0.005825167	0.0057758954	0.014907258	0.020072604	0.0075901328	0.011331165	0.037373196	0.006327495
CTB-36H16.2	0.005638154	0.0019252985	0.038282894	0.014947684	0.0	0.008867869	0.016017085	0.0033656887
CTB-40H15.4	0.0006589786	0.0	0.0020414046	0.0	0.0	0.0059119123	0.0	0.0008077653
CTB-41I6.1	0.000470699	0.0	0.0	0.0	0.0	0.0009853188	0.0	0.00040388264
CTB-43E15.3	0.043343037	0.0072462717	0.0028029105	0.00640615	0.0018975332	0.004926594	0.0	0.004664892
CTB-43E15.4	0.14092803	0.0063453494	0.0027888552	0.0028700526	0.020872865	0.00581085	0.0	0.0026925511
CTB-43P18.1	0.0066824914	0.0057758954	0.0014293637	0.00640615	0.0037950664	0.002463297	0.0	0.00094239286
CTB-46B19.2	0.0043304306	0.009626492	0.0041435543	0.00128123	0.0037950664	0.0009853188	0.0	0.0018847857
CTB-47B11.3	0.02222501	0.003850597	0.00071231613	0.023376271	0.0	0.014673744	0.016017085	0.0074045155
CTB-50L17.14	0.028606221	0.02294231	0.017628593	0.010208192	0.0056926	0.0153733585	0.010678057	0.019638425
CTB-50L17.16	0.01562714	0.07054402	0.05440646	0.059812494	0.013282732	0.009597392	0.08542445	0.0076737707
CTB-50L17.9	0.00037655918	0.0	0.005643883	0.0	0.0	0.0029559562	0.0	0.0
CTB-51J22.1	0.0	0.0	0.0012008261	0.0	0.0	0.0	0.0	0.0
CTB-55O6.10	9.4139796e-05	0.0	0.0	0.0	0.0018975332	0.0029559562	0.0	0.00013462755
CTB-55O6.12	0.06828911	0.13318875	0.032812122	0.07643829	0.06641366	0.16709933	0.09393444	0.042950153
CTB-55O6.4	0.0013179572	0.0	0.0	0.0	0.0	0.004926594	0.0	0.0037695714
CTB-58E17.1	0.13745609	0.15951318	0.11021955	0.11906623	0.030733453	0.10867642	0.0414828	0.0886765
CTB-58E17.3	0.03244147	0.03961358	0.03776464	0.022175921	0.0056926	0.014092007	0.025141668	0.0067313774
CTB-58E17.9	0.0	0.0	0.0033623134	0.0	0.0	0.0	0.0	0.0
CTB-5E10.3	0.0017886561	0.003850597	0.0013009043	0.0017083066	0.0	0.0034486155	0.0053390283	0.0026925511
CTB-61M7.2	0.00075311837	0.0	0.0	0.0	0.0	0.18463723	0.0	0.00040388264
CTB-75G16.3	0.0021652153	0.0	0.010239169	0.0	0.0	0.0014779781	0.0	0.0020194133
CTB-83J4.2	9.4139796e-05	0.0	0.0	0.0	0.0	0.035964135	0.0	0.00013462755
CTB-89H12.4	0.1645506	0.44773525	0.26797143	0.2965766	0.2618151	0.31267494	0.29007468	0.24519828
CTB-92J24.2	0.0	0.0	0.005403718	0.0	0.0	0.0	0.0	0.0
CTB-92J24.3	0.00037655918	0.0	0.0	0.09421817	0.0	0.0009853188	0.0	0.0
CTBP1	0.23152806	0.3547453	0.39170998	0.35465145	0.11596296	0.43283632	0.30947006	0.22111422
CTBP1-AS2	0.11000852	0.1543967	0.09277481	0.13978633	0.042044017	0.06550386	0.14589708	0.122043595
CTBP2	0.016918538	0.59135586	0.7274179	0.43393835	0.1658992	0.2912967	0.34531036	0.041248117
CTBS	0.3138338	0.36138022	0.18976961	0.3693618	0.15915446	0.31620502	0.21523683	0.14727265
CTC-1337H24.1	0.0016945164	0.0057758954	0.0	0.00128123	0.0	0.004926594	0.0	0.0037695714
CTC-137K3.1	0.00018827959	0.0	0.0	0.0	0.0	0.0004926594	0.0	0.0006731378
CTC-203F4.2	0.0024476347	0.013477089	0.0009163648	0.00640615	0.0	0.005419253	0.0053390283	0.0014809031
CTC-205M6.5	0.025425235	0.07280473	0.026962185	0.029726464	0.0056926	0.138371	0.0053390283	0.008481536
CTC-209H22.3	0.008458394	0.0037872475	0.016337391	0.009395687	0.0018975332	0.0029559562	0.010678057	0.0036349439
CTC-210G5.1	0.0006589786	0.0	0.09919963	0.0	0.0	0.0	0.0	0.00013462755
CTC-228N24.1	0.000941398	0.0	0.026497647	0.0	0.0	0.0	0.0	0.00013462755
CTC-228N24.3	0.21541585	0.37945354	0.26897922	0.30067307	0.084366344	0.16329567	0.23839186	0.16630137
CTC-232P5.1	0.00018827959	0.0	0.0	0.0	0.0	0.0014779781	0.0	0.0010770204
CTC-232P5.3	0.0	0.0	0.0	0.0	0.0	0.0073898905	0.0	0.00013462755
CTC-241F20.3	0.092691034	0.40681928	0.032062557	0.024109118	0.0717885	0.17460547	0.052360144	0.091059685
CTC-241N9.1	0.027897362	0.1318482	0.06300696	0.09426158	0.0056926	0.028710676	0.04741667	0.012251107
CTC-244M17.1	0.0010355378	0.0	0.0	0.0	0.0	0.0009853188	0.0	0.0005385102
CTC-246B18.10	0.008906389	0.023103582	0.0071444106	0.012353489	0.0018975332	0.08244862	0.0053390283	0.015886052
CTC-248O19.1	0.0006589786	0.0	0.0	0.0	0.0	0.0	0.0	0.00040388264
CTC-250I14.6	0.094694935	0.050577257	0.050707623	0.068953514	0.028462999	0.058705695	0.026695142	0.027642855
