gene	B_Plasma	Endothelial	Epithelial	Fibroblast	Mast	Myeloid	T_NK
RP11-429J17.8	0.0	0.0051733055	0.0014208582	0.0	0.0	0.0	0.00022014794
SCRIB	0.039222755	0.19950706	0.26218164	0.13033263	0.0456697	0.09053766	0.07777574
PUF60	0.20841616	0.50780165	0.4972734	0.46101117	0.28486288	0.31364673	0.33356354
NRBP2	0.030899003	0.3030672	0.13727945	0.22806671	0.027777778	0.049525242	0.052208375
EPPK1	0.008340904	0.010346611	0.53663576	0.0023788102	0.0	0.006211179	0.025295403
PLEC	0.09422787	0.99074847	0.61508447	0.5525986	0.027646333	0.2155921	0.124178655
PARP10	0.1339983	0.2907078	0.2100332	0.28043798	0.13374941	0.19699289	0.22037174
GRINA	0.16149697	0.44280824	0.39890257	0.603939	0.069018885	0.8711195	0.09000503
SPATC1	0.0057583787	0.0	0.0	0.0	0.0	0.008919281	0.00022014794
SMPD5	0.0060462975	0.0	0.0014208582	0.0	0.0	0.020811655	0.0006604438
OPLAH	0.0142752705	0.015454669	0.4246123	0.03894587	0.0	0.040442895	0.0037425149
CTD-3065J16.9	0.014708897	0.02965443	0.086438544	0.07630522	0.009259259	0.023701908	0.006824586
EXOSC4	0.15138794	0.46422166	0.49291682	0.32669133	0.16854173	0.26834273	0.07830321
GPAA1	0.2018991	0.44808942	0.5053452	0.66240376	0.15888295	0.24222776	0.15795864
CYC1	0.2876777	0.5632301	1.5368946	0.5636109	0.22406685	0.48342615	0.22013183
SHARPIN	0.1809377	0.3978881	0.39243856	0.37394825	0.11365047	0.25991797	0.2269299
MAF1	0.29991707	0.4986783	0.39254072	0.43883067	0.20534874	0.38733485	0.36766106
WDR97	0.013622096	0.025866529	0.03341558	0.016064256	0.027777778	0.014865467	0.010459726
HGH1	0.047200676	0.11463969	0.15694512	0.12430123	0.027777778	0.07588886	0.043959945
MROH1	0.075654246	0.17177026	0.27803314	0.10797917	0.0793303	0.15842675	0.09955377
BOP1	0.14023735	0.26208556	0.2530046	0.24791868	0.043974936	0.2101554	0.1292558
SCX	0.011377033	0.05756465	0.05941517	0.035882305	0.027777778	0.019325107	0.0090260655
HSF1	0.18894	0.4955898	0.28554195	0.28982273	0.19740112	0.24005274	0.22020702
DGAT1	0.0480771	0.27372083	1.9505005	0.088170074	0.024892794	0.12990595	0.045561984
GS1-393G12.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCRT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM249	0.00028791893	0.0	0.007104291	0.0	0.0	0.0	0.00022014794
GS1-393G12.13	0.0	0.0	0.0	0.0	0.0	0.0	0.00022014794
SLC52A2	0.20059766	0.22717614	0.44472745	0.37867242	0.061728034	0.17162484	0.14860229
FBXL6	0.044362176	0.112688854	0.56232536	0.03771434	0.037037037	0.059735857	0.023266502
ADCK5	0.06792883	0.160552	0.5160865	0.14540122	0.04039679	0.11073572	0.07338961
CPSF1	0.082811385	0.2144344	0.31559145	0.19968975	0.09114022	0.110083	0.07512078
GS1-393G12.14	0.004318784	0.010346611	0.01324962	0.008032128	0.0	0.0014865467	0.0026417752
SLC39A4	0.13808207	0.17801629	1.4249598	0.18614915	0.112166636	0.17570174	0.08840002
VPS28	0.37434992	0.8161262	0.93757284	0.68760455	0.53921163	0.66143167	0.53390515
TONSL	0.07766575	0.09580616	0.30450463	0.08630321	0.07006461	0.11731481	0.10491206
TONSL-AS1	0.00028791893	0.0	0.0014208582	0.0	0.0	0.0	0.0006604438
CYHR1	0.21894836	0.3625089	0.32073012	0.5164022	0.1191958	0.20210642	0.15162748
CTD-2517M22.16	0.00057583785	0.0051733055	0.0014208582	0.0	0.0	0.0	0.00022014794
KIFC2	0.046042245	0.07502392	0.16969468	0.072149344	0.036856435	0.08278663	0.069842994
FOXH1	0.0020154323	0.0	0.022733731	0.004016064	0.0	0.0029730934	0.0013208876
PPP1R16A	0.04186148	0.17706437	1.9843577	0.1828561	0.0699997	0.10364132	0.030097418
GPT	0.005273628	0.0029249715	0.9023879	0.0	0.009259259	0.012934544	0.0022014794
MFSD3	0.15485889	0.0917906	0.4589654	0.124921724	0.063168995	0.15729606	0.052182883
RECQL4	0.050786216	0.023494286	0.15629931	0.036691044	0.0	0.017386599	0.0097922385
CTD-2517M22.17	0.0	0.0	0.0	0.0	0.0	0.0014865467	0.0
LRRC14	0.12976329	0.16160473	0.12334382	0.122297466	0.07264292	0.106987	0.09612912
LRRC24	0.114788294	0.021247981	0.06598071	0.046316028	0.027777778	0.010752922	0.006604438
C8ORF82	0.08864809	0.19093713	0.5868396	0.20293468	0.018518519	0.12773885	0.050381992
ARHGAP39	0.0057439664	0.051049396	0.14501475	0.044176705	0.0	0.0	0.0022014794
CTD-2517M22.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AF186192.1	0.0	0.0	0.008525149	0.04016064	0.0	0.0	0.0
AF186192.6	0.0	0.0	0.007104291	0.0	0.0	0.0	0.0
ZNF251	0.047727082	0.2662755	0.07111724	0.09416674	0.027777778	0.035295855	0.03381816
ZNF34	0.02810486	0.20996012	0.054879177	0.10375912	0.009259259	0.045129098	0.023644837
RPL8	2.3662353	2.3232553	2.316932	2.1322982	1.9845636	2.2698655	2.4964108
ZNF517	0.035285797	0.07146748	0.028285164	0.05696297	0.09259259	0.06386462	0.06632463
ZNF7	0.14918198	0.23733822	0.12577529	0.2740288	0.097419426	0.17037372	0.1596772
COMMD5	0.14828454	0.34280866	0.21888466	0.3403991	0.062693045	0.32117552	0.17307337
ZNF250	0.10686476	0.1433422	0.06933517	0.0936595	0.017289164	0.07094711	0.16014236
ZNF16	0.06512403	0.14085558	0.10238853	0.12228253	0.024011035	0.05428405	0.10710641
RP5-1047A19.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF252P-AS1	0.010087115	0.020693222	0.014035972	0.008032128	0.009259259	0.017779572	0.013429024
C8ORF33	0.119582176	0.64211315	0.2667952	0.30142343	0.13148217	0.16036797	0.12429669
WASH1	0.10883283	0.3582801	0.3542726	0.31190613	0.38112953	0.25274965	0.15178533
XXYAC-YRM2039.3	0.0043035145	0.015519917	0.022488272	0.012048192	0.0	0.0044596405	0.003302219
FAM138C	0.0	0.0	0.0	0.004016064	0.0	0.0	0.0
PGM5P3-AS1	0.0014395947	0.015519917	0.0	0.02008032	0.0	0.0014865467	0.00044029587
RP11-143M1.3	0.0	0.0	0.0	0.0	0.0	0.0014865467	0.0
LINC01388	0.00086375675	0.0051733055	0.0	0.0	0.0	0.0029730934	0.00022014794
FOXD4	0.00057583785	0.0051733055	0.0014208582	0.004016064	0.0	0.0	0.0
CBWD1	0.16652387	0.24042393	0.3138616	0.2162699	0.077725105	0.2078433	0.14548428
C9ORF66	0.029402578	0.031269584	0.053834125	0.029091766	0.027777778	0.11029847	0.026708629
DOCK8	0.3073238	0.07439616	0.078947134	0.07456944	0.27130982	0.4459324	0.520165
RP11-59O6.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0013208876
RP11-165F24.3	0.00086375675	0.0	0.0042625745	0.0	0.0	0.0	0.00088059175
KANK1	0.2078533	0.22777836	0.3588125	0.4308598	0.067814924	0.058369484	0.045184672
RP11-130C19.3	0.013820108	0.0	0.034896895	0.008032128	0.0	0.0004845431	0.00022014794
DMRT1	0.0	0.0	0.0	0.004016064	0.0	0.0	0.0
DMRT3	0.0	0.0	0.0	0.02008032	0.0	0.0	0.0
LINC01230	0.00028791893	0.0	0.0028417164	0.0	0.0	0.0	0.0
DMRT2	0.00057583785	0.0	0.019892015	0.0	0.0	0.0	0.0
SMARCA2	0.17219615	0.5934995	0.23703323	0.4721726	0.20497279	0.33576703	0.27282903
RP11-264I13.2	0.0014395947	0.0	0.0	0.0	0.0	0.0	0.00044029587
VLDLR-AS1	0.0051766485	0.023854107	0.011366866	0.016064256	0.0	0.0029730934	0.0057238466
RP11-91N2.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VLDLR	0.010226778	0.10982936	0.010881058	0.19510613	0.0	0.021951953	0.020697607
KCNV2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PUM3	0.14078669	0.3239656	0.25514054	0.30517572	0.18487132	0.21350776	0.21450123
LINC01231	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RFX3	0.08605655	0.5125184	0.10118814	0.16445813	0.15230732	0.10930601	0.1026837
AL365202.1	0.0028791893	0.0051733055	0.0042625745	0.004016064	0.0	0.0	0.0017611835
RFX3-AS1	0.011222452	0.050995182	0.007865271	0.016064256	0.009259259	0.005946187	0.013194997
RP11-509J21.2	0.013389276	0.071706355	0.0073486236	0.02808029	0.009259259	0.019883964	0.018492427
RP11-509J21.4	0.00028791893	0.0	0.0	0.004016064	0.0	0.0	0.00044029587
GLIS3	0.008620337	0.43755788	0.15654841	0.6729774	0.0	0.027599497	0.019760408
RP11-252M18.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLIS3-AS1	0.00086375675	0.0051733055	0.09690922	0.0	0.0	0.0044596405	0.0
RP11-358M14.2	0.0	0.0	0.0	0.0	0.0	0.0	0.00022014794
SLC1A1	0.00404903	0.08261345	0.64909726	0.050138924	0.0	0.004100375	0.0023046797
SPATA6L	0.022333791	0.18505178	0.19503038	0.13795868	0.018518519	0.032231078	0.037289668
PLPP6	0.027741732	0.10628604	0.14905012	0.14922883	0.03542063	0.039580606	0.05261247
CDC37L1-AS1	0.040613707	0.06005162	0.06954078	0.035093788	0.035547357	0.04251949	0.043340143
CDC37L1	0.12462681	0.19508454	0.14492022	0.40024707	0.19783796	0.11006718	0.26591697
AK3	0.17693709	0.52832407	0.8199245	0.6495143	0.22155209	0.21413969	0.23163138
RCL1	0.11261584	0.1508917	0.13051282	0.20210753	0.06490035	0.1199937	0.12325832
RP11-125K10.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JAK2	0.07697895	0.13381729	0.13558282	0.17611608	0.104121044	0.3560015	0.07010705
IGHEP2	0.0011516757	0.0	0.0042625745	0.0	0.0	0.0044596405	0.0019813315
INSL6	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
INSL4	0.00028791893	0.0	0.0042625745	0.0	0.0	0.0	0.0
RLN2	0.035228804	0.013741042	0.030042576	0.0019122658	0.018518519	0.0074327337	0.07903067
RLN1	0.015075592	0.0120086325	0.0116222	0.012048192	0.027777778	0.011201483	0.044599276
RP11-12D24.10	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.00022014794
PLGRKT	0.15028934	0.23349825	1.0807568	0.3237125	0.39483842	0.32769006	0.2564553
CD274	0.030829376	0.07873063	0.03126829	0.0496922	0.19444445	0.27285194	0.05279815
PDCD1LG2	0.0152501445	0.09696115	0.003612371	0.12203734	0.055555556	0.16484688	0.008710118
RP11-574F11.3	0.0011516757	0.0	0.0	0.0	0.0	0.0	0.00044029587
RIC1	0.16161245	0.20096566	0.11970336	0.1512211	0.13565141	0.24680261	0.08110553
RP11-207C16.4	0.0017275135	0.0051733055	0.0041427105	0.0	0.0	0.0029730934	0.0030820712
ERMP1	0.027968908	0.20950527	0.17890917	0.09248623	0.10833589	0.07024471	0.060955744
KIAA2026	0.19080053	0.5309355	0.2652644	0.32108054	0.23031427	0.25976053	0.2678431
MLANA	0.0011516757	0.0	0.0	0.0	0.0	0.0	0.0006604438
RANBP6	0.051867098	0.28609028	0.08844902	0.16146044	0.08164519	0.064676814	0.099370226
RP11-218I7.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL33	0.009480528	2.1831548	0.028749676	0.18766536	0.0	0.010903313	0.0024216273
TPD52L3	0.0	0.0051733055	0.0	0.0	0.0	0.0	0.0
UHRF2	0.13958614	0.31365046	0.15105025	0.1528502	0.15987423	0.14928529	0.18404429
RP11-307L3.4	0.00028791893	0.0	0.0	0.0	0.0	0.0014865467	0.00022014794
GLDC	0.07107986	0.02203766	0.0056819175	0.004016064	0.0	0.0	0.002786966
RP11-390F4.6	0.089199916	0.0051733055	0.0014208582	0.0	0.0	0.0014865467	0.00088059175
RP11-390F4.10	0.004318784	0.0	0.0	0.0	0.0	0.0014865467	0.00044029587
RP11-390F4.3	0.15346351	0.03641087	0.40794906	0.039854344	0.017189661	0.06881003	0.048115794
RP11-146B14.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL513412.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDM4C	0.134054	0.14537261	0.160298	0.12116999	0.10143096	0.15343623	0.1646188
RP11-77E14.2	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.0
TMEM261	0.24028923	0.5891834	0.65859	0.5187018	0.19798836	0.29680035	0.27988982
RP11-29B9.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-29B9.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTPRD	0.0054828096	0.015042466	0.2774951	0.4431769	0.018518519	0.011892374	0.003522367
PTPRD-AS1	0.00086375675	0.015519917	0.11438486	0.31325302	0.0	0.0029730934	0.0059439945
RP11-75C9.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-527D15.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTPRD-AS2	0.002010789	0.015519917	0.006567821	0.008032128	0.009259259	0.0	0.0055036987
RP11-87N24.3	0.00028791893	0.0	0.0028417164	0.0	0.0	0.0014865467	0.0006604438
RP11-109M17.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-23D5.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-74C3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TYRP1	0.0	0.0	0.0028417164	0.02811245	0.0	0.0	0.0
LURAP1L-AS1	0.00028791893	0.0	0.0014208582	0.0	0.0	0.0	0.0
LURAP1L	0.014630541	0.14830722	0.7692826	0.6647511	0.07224565	0.041192334	0.0036041196
MPDZ	0.011245136	1.1962224	0.015950061	0.57876855	0.009259259	0.007837929	0.0032897205
LINC01235	0.018930733	1.3530139	0.021258222	0.0099155065	0.037037037	0.012578456	0.023318736
RP11-536O18.1	0.0034773315	1.105358	0.0012150545	0.088164404	0.0	0.0014865467	0.00088059175
LINC00583	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-284P20.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NFIB	0.02356661	3.8582633	0.8363495	0.9042545	0.0059630703	0.033110224	0.010363988
RP11-120J1.1	0.0	0.0	0.0014208582	0.016064256	0.0	0.0	0.00022014794
RP11-408A13.3	0.0014395947	0.020693222	0.005683433	0.004016064	0.0	0.0014865467	0.0006604438
RP11-408A13.4	0.027903631	0.058175392	0.06192995	0.016064256	0.018518519	0.026030751	0.011667841
ZDHHC21	0.20612657	0.30771354	0.380926	0.20932424	0.203356	0.15827437	0.12191679
CER1	0.0	0.0	0.008525149	0.0	0.0	0.0	0.0
FREM1	0.0033278945	0.0051733055	0.41376963	0.072289154	0.09259259	0.0014865467	0.0011007397
TTC39B	0.06415885	0.14426033	0.30272153	0.22775611	0.23568608	0.064801	0.1967259
SNAPC3	0.12807411	0.34262633	0.29441354	0.3027747	0.11150264	0.14721109	0.11793367
PSIP1	0.23768853	0.71095634	0.26586807	0.45412925	0.16925989	0.26089945	0.430933
CCDC171	0.018539153	0.09103973	0.11686882	0.0774699	0.018518519	0.045274813	0.032118384
C9ORF92	0.0	0.0	0.0	0.012048192	0.0	0.0	0.0
BNC2	0.003171759	0.3664557	0.065650284	0.907496	0.11111111	0.056966364	0.0046028015
RP11-183I6.2	0.0	0.0	0.0014208582	0.0	0.009259259	0.0	0.0
RP11-62F24.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-62F24.2	0.00028791893	0.020693222	0.014208582	0.04016064	0.0	0.0014865467	0.0
RP11-132E11.2	0.0	0.0	0.014208582	0.0	0.0	0.0	0.0
CNTLN	0.027095271	0.6794248	0.20230679	0.64756083	0.083333336	0.3756466	0.030033616
SH3GL2	0.0	0.0	0.014208582	0.0	0.0	0.0074327337	0.0
RP11-570H19.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAMTSL1	0.0025912703	0.16796452	0.005683433	0.17670682	0.0	0.0029730934	0.00022014794
SAXO1	0.0017275135	0.0	0.0028417164	0.004016064	0.0	0.0029730934	0.0019813315
RRAGA	0.14795597	0.85018104	0.3809993	0.7737348	0.18883736	0.25999978	0.21798271
HAUS6	0.06951879	0.18448745	0.14089555	0.12978715	0.10777427	0.14528807	0.17107303
PLIN2	0.14394844	0.3340699	0.5849942	0.44737843	1.1381011	0.9790831	0.36035237
DENND4C	0.073384054	0.3893441	0.33384454	0.203034	0.21210411	0.22584307	0.16551133
RP11-146N23.4	0.0	0.0	0.0	0.0	0.0	0.0014865467	0.0006604438
RP11-513M16.7	0.007670927	0.0051733055	0.018488124	0.004016064	0.0	0.009296409	0.007925326
RP11-513M16.8	0.007959443	0.10034966	0.04005657	0.061341718	0.037037037	0.03166397	0.018492427
RPS6	3.0230255	3.0359447	2.5690904	2.9757783	2.7711253	3.0055287	3.5604386
ACER2	0.0031671082	0.010346611	0.0042625745	0.0	0.0	0.0014865467	0.0024216273
SLC24A2	0.00086375675	0.0	0.0014208582	0.012048192	0.0	0.0014865467	0.0011007397
RP11-378I6.1	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.0
MLLT3	0.120142736	0.25037912	0.22566195	0.18278338	0.13428073	0.092743665	0.28153569
FOCAD	0.054279603	0.13888092	0.13481583	0.11157466	0.053736486	0.10390107	0.07535247
FOCAD-AS1	0.0048946217	0.0	0.011366866	0.0	0.0	0.0014865467	0.0013208876
HACD4	0.11604354	0.077764235	0.02162948	0.30794215	0.16017176	0.6509121	0.2550025
IFNB1	0.0005520538	0.0051733055	0.0	0.0	0.0	0.011892374	0.0
IFNW1	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
IFNA21	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
IFNA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA17	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA5	0.00028791893	0.0051733055	0.0	0.0	0.0	0.0	0.00022014794
KLHL9	0.07435747	0.36085567	0.23024103	0.29398984	0.1399523	0.1352219	0.15845041
IFNA6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA13	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
IFNA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-354P17.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA1	0.0	0.0	0.0	0.0	0.0	0.0014865467	0.0
IFNE	0.00028791893	0.0	0.026996305	0.0	0.0	0.0014865467	0.00022014794
MTAP	0.0931581	0.39706817	0.26878014	0.32934383	0.16498902	0.20462932	0.15039301
RP11-145E5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-70L8.4	0.007943431	0.025866529	0.011517074	0.004016064	0.018518519	0.011420979	0.011874612
CDKN2A-AS1	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
CDKN2A	0.1263168	0.084213205	0.07353155	0.17614429	0.027777778	0.03445518	0.114527665
CDKN2B-AS1	0.009493562	0.01614656	1.6171113	0.0014451377	0.0178245	0.010559883	0.0086711
CDKN2B	0.01194885	0.09177242	0.8311155	0.200308	0.009259259	0.030523047	0.011631922
RP11-408N14.1	0.0014395947	0.0051733055	0.0	0.0	0.0	0.0029730934	0.0013208876
DMRTA1	0.0011516757	0.0	0.09365183	0.008032128	0.0	0.0	0.0
LINC01239	0.0011516757	0.0	0.0014208582	0.008032128	0.0	0.0014865467	0.0
RP11-370B11.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-315I14.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELAVL2	0.0048946217	0.020693222	0.00697255	0.008032128	0.0	0.0029730934	0.0046231067
RP11-321L2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-321L2.2	0.00086375675	0.0	0.0	0.0	0.0	0.0014865467	0.0011007397
IZUMO3	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.00044029587
RP11-20A20.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TUSC1	0.0068791034	0.42445734	0.3834683	0.52013	0.009259259	0.040073518	0.0011007397
LINC01241	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-80I3.1	0.0051825405	0.0	0.0	0.0	0.0	0.0	0.0
RP11-18A15.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-337A23.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAAP1	0.10108246	0.21181509	0.36146367	0.14424354	0.13448358	0.15968671	0.14302543
PLAA	0.085858434	0.26387662	0.21577173	0.19333766	0.09060946	0.1972331	0.12712114
IFT74	0.07696015	0.26102635	0.31928873	0.23955421	0.10166961	0.14259481	0.090336725
IFT74-AS1	0.006910054	0.0	0.008448548	0.0	0.009259259	0.0029730934	0.00088059175
LRRC19	0.0040267827	0.0	0.7543849	0.008032128	0.0	0.009996575	0.0026417752
RP11-56F10.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TEK	0.0072656297	2.0833087	0.005016354	0.01802507	0.009259259	0.0067567006	0.002140714
LINC00032	0.00057583785	0.0	0.009946007	0.0	0.0	0.0014865467	0.00044029587
EQTN	0.0017275135	0.0051733055	0.024154589	0.004016064	0.0	0.0029730934	0.0
MOB3B	0.12045706	0.17507711	0.5734821	0.40124354	0.019343706	0.3572405	0.015204443
RP11-298E2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNK	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
C9ORF72	0.15719293	0.13205399	0.11489917	0.1399243	0.1776884	0.5247338	0.14286111
RP11-575I8.1	0.00028791893	0.0	0.009946007	0.004016064	0.0	0.0029730934	0.0
LINGO2	0.00028791893	0.0	0.0	0.012048192	0.0	0.0	0.0013208876
LINC01242	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01243	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACO1	0.056317877	0.3458066	0.7270255	0.56816894	0.048403196	0.12391849	0.062080894
DDX58	0.08474537	0.28532028	0.17464827	0.14130697	0.078108214	0.08865433	0.12919506
TOPORS	0.1723678	0.46962646	0.22130342	0.36446705	0.26503998	0.19433275	0.24213628
TOPORS-AS1	0.18252717	0.23100778	0.18519387	0.12325009	0.16284093	0.17511156	0.28943312
NDUFB6	0.28280953	0.6717726	0.97925466	0.6353529	0.31304196	0.39764914	0.31387374
GVQW1	0.004297067	0.0	0.0069672572	0.0	0.0	0.0044596405	0.003302219
TAF1L	0.005466933	0.018833095	0.007104291	0.012048192	0.0	0.005946187	0.0048432546
RP11-555J4.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-555J4.3	0.0	0.0	0.0028417164	0.0	0.0	0.0	0.0
TMEM215	0.0	0.0	0.0	0.044176705	0.0	0.0	0.00022014794
RP11-462B18.2	0.00028791893	0.0	0.0	0.0	0.0	0.0014865467	0.00022014794
APTX	0.10329458	0.24857919	0.2231499	0.21471515	0.05940513	0.15533932	0.12411568
DNAJA1	0.3970326	0.8177545	0.6048079	0.7101105	0.520965	0.5609708	0.6421953
SMU1	0.13195945	0.42607322	0.21852109	0.3179883	0.1850723	0.27168247	0.2127541
B4GALT1	0.15155566	0.4197587	0.21676658	0.29992476	0.2822079	0.63650614	0.24999969
B4GALT1-AS1	0.01183382	0.035935134	0.18089993	0.08427035	0.009259259	0.038580652	0.012076141
SPINK4	0.09777131	0.04911511	1.472027	0.051794335	0.07415403	0.10481936	0.06119683
BAG1	0.2541454	0.64032483	0.8905617	0.42345765	0.23308699	0.395859	0.21265581
CHMP5	0.26402497	1.0234917	0.69903076	0.72397596	0.32662806	0.47239605	0.36331812
NFX1	0.19018267	0.25535262	0.20742464	0.23477943	0.14665458	0.17828922	0.14783943
AQP7	0.0075359135	0.32972702	0.5743223	0.018567922	0.0	0.006986959	0.0046231067
RP11-311H10.4	0.0	0.0051733055	0.0	0.0	0.0	0.0	0.0
AQP3	0.22747366	0.20343806	0.41584355	0.0510654	0.17983142	0.19290416	0.31844956
NOL6	0.036065727	0.15825254	0.09181286	0.09190736	0.009259259	0.05626945	0.03601242
RP11-255A11.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANKRD18B	0.00086375675	0.0	0.022516457	0.0	0.0	0.0014865467	0.0011007397
CYP4F26P	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRBV20OR9-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRBV21OR9-2	0.0	0.0	0.0	0.0	0.0	0.0	0.00022014794
TRBV22OR9-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRBV23OR9-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRBV24OR9-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTENP1-AS	0.00028791893	0.0	0.0028417164	0.012048192	0.027777778	0.0029730934	0.00022014794
TRBV26OR9-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-384P7.7	0.0	0.0051733055	0.0	0.004016064	0.0	0.0	0.0
RP11-384P7.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01251	0.0018953731	0.0	0.009527687	0.0	0.0	0.0044596405	0.013429024
PRSS3	0.012483751	0.06843397	2.5400965	0.0085970955	0.0147184	0.019804113	0.020692237
UBE2R2-AS1	0.0011516757	0.0	0.0028417164	0.0	0.0	0.0014865467	0.00088059175
TRBV29OR9-2	0.0	0.0	0.0	0.0	0.0	0.0	0.00022014794
UBE2R2	0.16428274	0.5894632	0.45915723	0.47090927	0.22333673	0.50433505	0.17592034
UBAP2	0.10122041	0.40052262	0.32775432	0.3051973	0.06905766	0.17728843	0.14401022
RP11-537H15.3	0.00057583785	0.0	0.0	0.0	0.0	0.0014865467	0.0006604438
DCAF12	0.08638821	0.34669662	0.28336376	0.26972774	0.100016706	0.20384869	0.10517967
UBAP1	0.0931388	0.24590482	0.23351055	0.25676462	0.09109212	0.20828806	0.17078196
KIF24	0.0020154323	0.015519917	0.037549466	0.0	0.0	0.013378921	0.0011007397
NUDT2	0.1982644	0.36739984	0.43115166	0.22762792	0.15010847	0.24133801	0.2029728
KIAA1161	0.0031671082	0.14463235	0.50232446	0.0077864197	0.018518519	0.011422228	0.0030820712
C9ORF24	0.020793993	0.01610294	0.41030863	0.023183793	0.0	0.0155607825	0.007801216
FAM219A	0.037950817	0.5162883	0.031626984	0.11771001	0.018157557	0.056355037	0.03138452
DNAI1	0.00086375675	0.0	0.0	0.008032128	0.0	0.0	0.0
ENHO	0.0022165545	0.0051733055	0.016092956	0.12851405	0.009259259	0.19963801	0.0017611835
RP11-296L22.8	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.0
CNTFR	0.00086375675	0.0	0.08015699	0.036144577	0.0	0.0	0.00044029587
CNTFR-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPP25L	0.15853679	0.25310868	0.5492325	0.27429703	0.12442825	0.23552886	0.17543499
DCTN3	0.27225122	0.61566997	0.37680537	0.5550414	0.23780116	0.34897125	0.36767733
ARID3C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGMAR1	0.088454075	0.22548236	0.47151408	0.3457249	0.027777778	0.10669019	0.09816866
GALT	0.1225025	0.24406755	0.26765594	0.22428302	0.12244899	0.15929134	0.20901228
