gene	Epithelial	Fibroblast	Myeloid	T_NK	B_Plasma	Endothelial	Mast	Stromal_other
AC007278.3	0.0	0.0	0.0	0.010500949	9.4139796e-05	0.0	0.0056926	0.0
AC007292.3	0.018660843	0.0134353945	0.02002437	0.0069189565	0.0113388505	0.029944822	0.0009487666	0.026695142
AC007292.4	0.0068242177	0.003289262	0.0017328764	0.0007523112	0.00076411746	0.0064372495	0.0	0.0
AC007292.6	0.028394368	0.005297294	0.0029688093	0.0013699948	0.0020570029	0.0051733055	0.0046296297	0.0
AC007308.6	0.011496934	0.019197108	0.0062442287	0.018309347	0.013385355	0.026522601	0.017077798	0.021356113
AC007319.1	0.0028417164	0.020035299	0.0014865467	0.0	0.00043187838	0.015821213	0.0046296297	0.021356113
AC007349.5	0.0010766138	0.002008032	0.008048166	0.02374954	0.007030468	0.0051733055	0.009259259	0.0
AC007365.3	0.0014813882	0.0010676916	0.009896031	0.002611709	0.0062736794	0.007098604	0.0009487666	0.0
AC007381.2	0.0	0.0	0.0009853188	0.0	0.0053659687	0.0	0.0	0.0
AC007381.3	0.0	0.0	0.0014865467	0.0002874617	0.0060493713	0.0	0.0	0.0
AC007382.1	0.06081897	0.01593894	0.013794462	0.014001265	0.006540327	0.036695857	0.0056926	0.010678057
AC007383.3	0.055410825	0.021407973	0.009371078	0.01664482	0.017403018	0.035515442	0.014003092	0.021356113
AC007383.4	0.01733513	0.015933068	0.008312596	0.005816548	0.0042526186	0.024543818	0.0028463	0.0
AC007386.2	0.00876414	0.0118858535	0.010541432	0.0058110356	0.10768691	0.009541313	0.008424696	0.0053390283
AC007390.5	0.36133072	0.32146686	0.21904609	0.275182	0.18083559	0.37334722	0.2379795	0.3180839
AC007391.2	0.0014208582	0.002008032	0.00074327335	0.0	0.0013842754	0.0	0.0	0.0
AC007401.2	0.0007204957	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007405.2	0.008165618	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007405.6	0.0847017	0.065918684	0.0016747506	0.0023060408	0.007843143	0.0025866528	0.0	0.040092647
AC007551.3	0.0012842725	0.0059790732	0.006897231	0.003904199	0.0042362907	0.003850597	0.0018975332	0.0
AC007563.5	0.00030020654	0.029648382	0.0	6.731378e-05	0.0008998276	0.003549302	0.0	0.0053390283
AC007620.3	0.015971662	0.030302897	0.020330368	0.009230509	0.009360536	0.019496616	0.0046296297	0.0053390283
AC007679.3	0.00167109	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007743.1	0.0019813632	0.0	0.0	0.00011007397	0.00014395946	0.023279876	0.0	0.0
AC007773.2	0.04536073	0.020675838	0.009394802	0.008448132	0.014669562	0.0045119515	0.0056926	0.0053390283
AC007879.2	0.0016535125	0.0	0.0054406747	0.0008687321	0.010058561	0.0025866528	0.006641366	0.0
AC007880.1	0.0007104291	0.0	0.003215139	0.0002447015	0.013569847	0.0025866528	0.0	0.0
AC007952.5	0.00036024785	0.008541533	0.0	0.001211648	0.0008472582	0.0057758954	0.0	0.0
AC008074.3	0.018145937	0.002008032	0.004209026	0.0010152193	0.0029174688	0.0051733055	0.0	0.0
AC008132.13	0.00084057834	0.00768738	0.0014779781	0.0006731378	0.00075311837	0.0019252985	0.0	0.010678057
AC008174.3	0.026778439	0.010676917	0.0004926594	0.0017501581	0.0026322636	0.0057758954	0.0018975332	0.0053390283
AC008267.1	0.0043153246	0.00896861	0.0044339346	0.004711964	0.0066839256	0.0019252985	0.0	0.0053390283
AC008440.5	0.0007104291	0.0008541533	0.0054406747	0.0015719361	0.0014784152	0.0061359545	0.010436432	0.010678057
AC008443.1	0.0012008261	0.0029895366	0.0004926594	0.002423296	0.0013179572	0.007701194	0.0056926	0.0
AC008746.12	0.007792649	0.010294862	0.0076704947	0.007144617	0.0031497318	0.0132927615	0.010208026	0.0
AC008753.6	0.008647188	0.002008032	0.012325052	0.004282694	0.0042663207	0.0025866528	0.0055783964	0.0
AC008964.1	0.0	0.0	0.02364765	0.027733276	0.0015272085	0.0	0.0037950664	0.0
AC008982.2	0.06053321	0.062062427	0.078062385	0.08039588	0.06314404	0.07375255	0.032258064	0.10028974
AC008984.2	0.0	0.0	0.00788255	0.0	9.4139796e-05	0.0	0.0	0.0
AC009005.2	0.16801022	0.014055987	0.11458343	0.010072087	0.016672509	0.04777027	0.006343526	0.0053390283
AC009014.3	0.4084028	0.0016819279	0.002010005	0.0010127435	0.0020603496	0.0029543855	0.0018975332	0.0
AC009065.1	0.0	0.0	0.0019706376	0.0017501581	0.0016945164	0.0	0.0	0.0
AC009095.4	0.0021312872	0.0	0.0014865467	0.0016574565	0.0012928854	0.0	0.0046296297	0.0
AC009120.10	0.014240714	0.0293574	0.009649701	0.009029403	0.013620686	0.086762816	0.0074759293	0.037373196
AC009120.4	0.0	0.0	0.00074327335	0.0003302219	0.0022978517	0.0	0.0	0.0
AC009120.6	0.053925425	0.046635337	0.023371527	0.016482798	0.016658675	0.09083245	0.0056926	0.026695142
AC009133.12	0.33429092	0.044687178	0.02209593	0.041338842	0.06051133	0.03685972	0.010208026	0.0040628365
AC009133.14	0.32490668	0.041087054	0.014559871	0.03542296	0.03089327	0.016207004	0.009018334	0.030424455
AC009133.15	0.0007104291	0.0	0.0022255357	0.0016146963	0.00028516917	0.0	0.0	0.0
AC009133.17	0.014965994	0.008482771	0.012421023	0.013005594	0.041496288	0.0087284595	0.015900625	0.0
AC009133.20	0.0009606609	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC009133.21	0.07933308	0.006024096	0.0014865467	0.002378867	0.0042963563	0.0	0.0046296297	0.0
AC009228.1	0.0	0.002008032	0.0017328764	0.0005076096	0.008618435	0.0025866528	0.0	0.0
AC009236.1	0.0127891805	0.022383371	0.012809143	0.012924245	0.01420746	0.024069747	0.028462999	0.0
AC009299.3	0.0829038	0.004985988	0.03514538	0.0439087	0.051809035	0.0062560514	0.022308744	0.0
AC009336.24	0.19717118	0.03389376	0.0012487129	0.0010770204	0.007173244	1.0187045	0.0	0.010678057
AC009403.2	0.18172947	0.08268798	0.11819706	0.10937855	0.16862285	0.098015994	0.07169882	0.06308539
AC009404.2	0.031643458	0.046783376	0.100439444	0.06870877	0.2275012	0.06999339	0.024103478	0.03718754
AC009410.1	0.0052235937	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC009473.1	0.009624804	0.009335106	0.0040072496	0.011812152	0.027463574	0.018354453	0.006527163	0.0
AC009480.3	0.06551803	0.020207671	0.0061925165	0.004189158	0.0027081803	0.01483581	0.0	0.0
AC009495.2	0.03600897	0.002008032	0.0034102895	0.002471569	0.009245335	0.0	0.0018975332	0.0
AC009501.4	0.47109208	0.5496633	0.4364064	0.3371727	0.24615389	0.47908902	0.23342463	0.5430319
AC009502.4	0.0007104291	0.0	0.00074327335	0.0013454412	0.003388709	0.0	0.0	0.0
AC009506.1	0.18008974	0.15363215	0.13775106	0.0037496963	0.014895551	0.11977037	0.06762598	0.07564286
AC009948.5	0.016533703	0.14996289	0.10127868	0.037522096	0.06458008	0.31493318	0.047701877	0.057889927
AC009950.2	0.012823638	0.023378601	0.027937345	0.018807134	0.02437947	0.015366977	0.0	0.0053390283
AC009961.3	0.05116828	0.043970957	0.046819672	0.036607176	0.036542594	0.08752355	0.025388291	0.024863023
AC010090.1	0.0	0.016228912	0.0064045717	0.0	0.00028241938	0.0	0.0	0.021356113
AC010127.3	0.009245644	0.0	0.0	0.0	0.00057583785	0.0	0.0	0.0
AC010148.1	0.003122148	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC010149.4	0.0	0.0	0.0	0.00011007397	0.0035951938	0.0	0.0	0.0
AC010226.4	0.021303356	0.24934304	0.06419911	0.015374719	0.18164317	0.12343185	0.104746625	0.17780682
AC010327.2	0.0007204957	0.0	0.0004926594	0.00040388264	0.00018827959	0.0	0.0	0.0
AC010336.1	0.027915444	0.029180951	0.0068640225	0.0107702045	0.023463478	0.012642332	0.009487666	0.021356113
AC010524.4	0.0035521456	0.018967606	0.0	0.0	0.00043187838	0.045538336	0.0	0.0053390283
AC010536.1	0.002521735	0.0	0.0004926594	0.0006731378	0.000470699	0.0	0.0	0.0
AC010642.1	0.012862345	0.01805459	0.0103598405	0.011764547	0.0077768033	0.02815184	0.0037950664	0.0053390283
AC010745.1	0.046654563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC010761.8	0.053831376	0.035401233	0.02692736	0.033105735	0.040873926	0.0421616	0.024211118	0.025680905
AC010883.5	0.039017238	0.0145454835	0.025075344	0.021160489	0.033476334	0.011713	0.020416051	0.0
AC010894.3	0.041762196	0.024735682	0.030962743	0.0053176526	0.018649898	0.026541963	0.0028463	0.0
AC010907.2	0.0053486237	0.010167511	0.0071778353	0.0045384206	0.0051833577	0.016783861	0.012105559	0.0
AC010982.1	0.0007204957	0.0	0.006897231	0.0022886684	0.0030124735	0.0	0.0018975332	0.0
AC011043.1	0.14878118	0.17069528	0.020451909	0.007443672	0.018176802	0.13901754	0.01594498	0.12848316
AC011298.2	0.13616511	0.0	0.0032022859	6.731378e-05	0.000620158	0.0	0.0046296297	0.0
AC011484.1	0.0	0.024770446	0.0044339346	0.0035003163	0.00027152218	0.023040587	0.0037950664	0.0
AC011523.2	0.101563856	0.0	0.0009896031	0.00020194132	0.0009900333	0.0	0.0009487666	0.0
AC011526.1	0.004364377	0.015373934	0.015154042	0.009071173	0.022272006	5.3154864	0.017633466	0.031379268
AC011551.3	0.0051990068	0.0029895366	0.002463297	0.002423296	0.010152	0.009626492	0.0018975332	0.016017085
AC011558.5	0.016607968	0.017615765	0.012622623	0.0107702045	0.016831798	0.017184066	0.013282732	0.0
AC011718.2	0.035949394	0.013029696	0.0054406747	0.006294091	0.0068019987	0.007098604	0.006527163	0.010678057
AC011747.4	0.107636124	0.021642216	0.05775105	0.01892555	0.022219565	0.034490317	0.037265442	0.014191245
AC011747.7	0.05378424	0.0021353832	0.0	0.00040388264	0.0006589786	0.0	0.0	0.0053390283
AC011753.5	0.0009606609	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC011754.1	0.001561074	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC011841.1	0.03363084	0.0029422669	0.0100091	0.007172903	0.018024182	0.00096264924	0.004743833	0.010668214
AC011891.5	0.0045631393	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC011893.3	0.0007104291	0.002008032	0.0009896031	0.003101112	0.0042967857	0.0	0.0	0.0
AC011899.9	0.0021312872	0.002008032	0.18078077	0.0005321632	0.0012638976	0.0	0.03286422	0.0
AC011997.1	0.00030020654	0.025032867	0.0029688093	0.008764826	0.0143613145	0.01870916	0.0	0.0053390283
AC012065.7	0.0	0.0008541533	0.0019706376	0.004846592	0.0047508054	0.003850597	0.0	0.0053390283
AC012123.1	0.0	0.002008032	0.0	0.0	0.006348289	0.0051733055	0.0	0.0
AC012146.7	0.06983694	0.07405698	0.11775684	0.18631078	0.38006955	0.17435499	0.18840386	0.10412749
AC012307.3	0.057870235	0.041881666	0.039653547	0.015746055	0.048994854	0.0593617	0.0113852	0.014343883
AC012309.5	0.0038089715	0.00042707665	0.0004926594	0.0005385102	0.0025417747	0.013477089	0.0018975332	0.0
AC012314.8	0.008419427	0.0059379092	0.01411045	0.0092879115	0.008841628	0.035523117	0.0055783964	0.0
AC012317.1	0.007282004	0.01180192	0.0059119123	0.0053851022	0.017785208	0.00906471	0.0037950664	0.0053390283
AC012358.8	0.02936316	0.05878862	0.019821467	0.02577613	0.04527569	0.123418674	0.01601483	0.026695142
AC012360.4	0.0095733795	0.00256246	0.009850323	0.007812242	0.015251597	0.0064372495	0.0074759293	0.016017085
AC012360.6	0.0028417164	0.017131949	0.00074327335	0.0011007397	0.00071979733	0.0051733055	0.0	0.0
AC012368.1	0.0028417164	0.006024096	0.0084223375	0.0017002168	0.005158735	0.0051733055	0.0018975332	0.0
AC012370.2	0.010444047	0.0	0.0014779781	0.0006731378	0.00028241938	0.0	0.0	0.0
AC012442.6	0.0010106356	0.002008032	0.0022298202	0.0013208876	0.00028791893	0.0	0.0	0.0
AC012487.2	0.0	0.0029895366	0.0	0.0	0.0	0.0	0.0	0.0
AC012499.1	0.0019213218	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC012507.3	0.002451627	0.0	0.0	0.0	0.00028791893	0.0	0.0	0.0
AC013264.2	0.014801672	0.011024911	0.022793274	0.31342342	0.029070362	0.016491141	0.028315281	0.0
AC013268.5	0.20084214	0.004652067	0.0	0.0006731378	0.0015446529	0.016747361	0.0	0.0053390283
AC013394.2	0.3592288	0.36285195	0.4576011	0.427976	0.24454804	0.42988238	0.22808863	0.34642926
AC013449.1	0.047671545	0.07451142	0.053240675	0.040499892	0.07664498	0.114113964	0.06451613	0.03969824
AC013460.1	0.0	0.0	0.0	0.0033656887	0.00018827959	0.0	0.0	0.0
AC015691.13	0.025750067	0.02752934	0.02247115	0.032931298	0.02381413	0.027895505	0.04106051	0.03203417
AC015849.13	0.009593127	0.00640615	0.0064045717	0.017610526	0.0077925352	0.0057758954	0.0075901328	0.0
AC015849.19	0.012422988	0.006919414	0.011401624	0.011034453	0.012330756	0.010287846	0.011156793	0.0053390283
AC015849.2	0.0007104291	0.006024096	0.0022298202	0.0050151297	0.000558095	0.0051733055	0.0009487666	0.0
AC015922.6	0.004118579	0.006024096	0.0047016856	0.0015473826	0.00095514685	0.0025866528	0.0	0.0
AC015971.2	0.0075308317	0.0	0.0	0.0010397729	0.0017247638	0.0025866528	0.0	0.0
AC015987.1	0.0045713997	0.004143415	0.01762218	0.009320709	0.00839821	0.025667284	0.020416051	0.010678057
AC015987.2	0.0	0.0055519966	0.006897231	0.0033656887	0.0011296775	0.0057758954	0.0018975332	0.0
AC016405.2	0.0011363929	0.0062881554	0.02524825	0.06282482	0.050342254	0.003850597	0.039848197	0.0
AC016586.1	0.17262551	0.053445216	0.05122614	0.06137944	0.037717916	0.12190465	0.013282732	0.028538931
AC016629.8	0.044293646	0.08854969	0.12473776	0.2410876	0.12357205	0.07699842	0.263451	0.11795263
AC016683.5	0.0007104291	0.0	0.00074327335	0.0036878951	0.0039490075	0.0	0.0	0.0
AC016683.6	0.25945687	0.18988001	0.114505544	0.092806466	0.06396523	0.13867317	0.04040661	0.11060276
AC016700.3	0.0008015338	0.0	0.0034486155	0.008077653	0.011185011	0.0	0.0018975332	0.0
AC016700.5	0.040733114	0.021872547	0.017567433	0.0066497014	0.032886233	0.024360768	0.0028463	0.016017085
AC016722.1	0.004230973	0.01153107	0.0044339346	0.0022886684	0.0043304306	0.017327685	0.0037950664	0.010678057
AC016722.2	0.0	0.00384369	0.0009853188	0.0006731378	0.00075311837	0.007701194	0.0	0.0
AC016725.4	0.02058048	0.0128123	0.017132526	0.008885418	0.012937963	0.013477089	0.0037950664	0.0053390283
AC016735.2	0.0728902	0.002008032	0.00074327335	0.00022014794	0.00043187838	0.0025866528	0.0	0.0
AC016745.3	0.0	0.0010676916	0.001974922	0.00168201	0.0122392615	0.00096264924	0.0	0.0053390283
AC016747.3	0.012805802	0.13769513	0.1915929	0.07142899	0.10619531	0.34230113	0.059002988	0.10549772
AC016757.3	0.0038067694	0.021546563	0.021296011	0.0137320105	0.011767898	0.119778484	0.0113852	0.069407366
AC016831.7	0.061910998	0.06153746	0.1247247	0.4589599	0.24370834	0.07269542	0.11643043	0.06429407
AC016907.3	0.012340014	0.008800095	0.0054406747	0.0041590915	0.012112023	0.023113156	0.0055783964	0.0053390283
AC016910.1	0.0	0.008800095	0.0	0.00011007397	0.0	0.0051733055	0.0	0.0053390283
AC017002.1	0.0054873303	0.17239383	0.07590949	0.18713209	0.03767426	0.060215566	0.033201437	0.3961712
AC017002.2	0.0034797394	0.0091925	0.0070938664	0.0093825925	0.029927965	0.012683135	0.006527163	0.0053390283
AC017048.3	0.031935014	1.0170943	0.026950613	0.04221495	0.037387036	1.2961197	0.050286245	0.85136306
AC017048.4	0.0013471098	0.15143694	0.0014779781	0.00040388264	0.002851956	0.3953885	0.0	0.09076348
AC017074.2	0.029656768	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC017099.3	0.027308937	0.014947684	0.018565228	0.00659675	0.029865552	0.060373653	0.009487666	0.021356113
AC017104.6	0.008092406	0.009307671	0.011231545	0.05385889	0.09695082	0.003768052	0.0018975332	0.019573206
AC018506.1	0.0091887405	0.01024984	0.0029559562	0.009558557	0.013648351	0.005541144	0.013282732	0.010678057
AC018647.3	0.0014208582	0.019567057	0.0017328764	0.00022014794	0.0037817666	0.028997006	0.0	0.12279765
AC018737.1	0.08525082	0.3099978	0.07722809	0.19900757	0.102213934	0.35029927	0.086445704	0.19544287
AC018755.1	0.023129664	0.031618197	0.017351318	0.021360807	0.033049848	0.042185154	0.0151802655	0.03203417
AC018816.3	0.06541687	0.04629247	0.07095528	0.110751875	0.017408168	0.257292	0.07125351	0.057847098
AC019171.1	0.0	0.0034166132	0.0	0.0	0.0	0.003850597	0.0	0.0
AC019185.4	0.00962225	0.0034166132	0.002463297	0.00094239286	0.0024471295	0.003850597	0.0075901328	0.0
AC019201.1	0.0	0.0	0.0	0.0	0.002824194	0.0	0.0	0.0
AC019221.4	0.022412568	0.006348582	0.015668863	0.010326188	0.10803158	0.008841028	0.0113852	0.010678057
AC019330.1	0.00054037175	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC019330.2	0.0013209088	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC020571.3	0.017773248	0.025196768	0.039611198	0.3918153	0.035337303	0.029985167	1.6215557	0.0064570094
AC020594.5	0.0	0.004016064	0.0027224796	0.0018102907	0.0006699776	0.0025866528	0.0	0.0
AC020629.1	0.0009606609	0.0	0.0004926594	0.0	0.0006589786	0.0	0.0	0.0
AC020743.2	0.004977379	0.0059379092	0.008910712	0.0075794	0.008875069	0.008931977	0.0046296297	0.010678057
AC021016.6	0.026684634	0.01394384	0.050429124	0.004837129	0.15330763	0.005667506	0.0151802655	0.011509683
AC021188.4	0.0038431785	0.0034911067	0.015625177	0.039647415	0.008775918	0.022308122	0.012105559	0.0
AC021218.2	0.45095912	0.0027547416	0.0021833463	0.0007277576	0.0026083477	0.003850597	0.0009487666	0.0
AC021224.1	0.031561777	0.023304656	0.02072141	0.0081153	0.019118778	0.01895169	0.014837655	0.010678057
AC021860.1	0.04266355	0.07596647	0.0080487775	0.036751095	0.013080272	0.123564966	0.0037950664	0.019418772
AC022007.5	0.014468472	0.020697717	0.0021826865	0.0012417142	0.008906739	0.0061359545	0.0	0.0053390283
AC022154.7	0.010165097	0.008586556	0.0051900605	0.008655586	0.0074853464	0.0019252985	0.0018975332	0.0053390283
AC022182.1	0.028334178	0.004016064	0.010129923	0.013063224	0.044847712	0.010561681	0.0	0.0
AC022182.3	0.04581037	0.010189053	0.085726544	0.08582999	0.08605008	0.029181745	0.2261698	0.0053390283
AC022400.2	0.03137123	0.010298107	0.013301803	0.0111740865	0.015793687	0.028879477	0.0075901328	0.0053390283
AC022431.3	0.007216602	0.0046978435	0.006897231	0.005115847	0.007579338	0.015402388	0.0037950664	0.0
AC022498.1	0.083652854	0.036107644	0.024968892	0.014382317	0.011385427	0.043490417	0.0018975332	0.00814353
AC022532.1	0.042335905	0.017083066	0.0048232987	0.0070006326	0.005005789	0.017194482	0.0018975332	0.0053390283
AC022819.3	0.028145809	0.027317975	0.0059119123	0.005115847	0.008293286	0.02952556	0.0056926	0.09076348
AC023347.1	0.003322047	0.004016064	0.0037163668	0.0009906658	0.001871473	0.0	0.0	0.0
AC023490.1	0.039995044	0.0059230886	0.009853188	0.00821228	0.0036287007	0.003850597	0.0	0.0
AC023590.1	0.082296684	0.05770755	0.10963811	0.09386073	0.17445432	0.13797124	0.10668215	0.05590463
AC023632.1	0.0	0.0	0.0	0.00040388264	0.00056483876	0.0	0.0	0.0
AC024560.2	0.054292664	0.000640615	0.0024718656	0.001798431	0.0034137806	0.0019252985	0.0074759293	0.0053390283
AC024592.12	0.008361564	0.007945941	0.0017285922	0.002012232	0.0028736896	0.003549302	0.0055783964	0.0
AC024592.9	0.099023655	0.0	0.0	0.00046484947	0.0007586179	0.0	0.0	0.0
AC024940.1	0.019280922	0.01180532	0.008764371	0.00659675	0.015269396	0.013477089	0.0056926	0.0053390283
AC025171.1	0.011880038	0.049013287	0.06792173	0.03846147	0.02431259	0.1272759	0.029183358	0.042712227
AC025278.1	0.0011725439	0.0	0.0	0.0014809031	0.0012238174	0.0	0.0	0.0
AC025335.1	0.07141415	0.05841365	0.06785242	0.025191866	0.018681888	0.07884956	0.02064446	0.096102506
AC026150.5	0.00084057834	0.0	0.0009853188	0.0006731378	0.00037655918	0.0	0.0	0.0
AC026202.1	0.00060041307	0.0	0.0019706376	0.0025579236	0.002730054	0.0	0.0	0.0
AC026202.3	0.015431632	0.017436463	0.017421808	0.0050474927	0.29223526	0.041588202	0.027995128	0.013273308
AC026310.1	0.0	0.0	0.009360529	0.0	0.0	0.0	0.0	0.0
AC026318.1	0.0	0.0	0.0004926594	0.00040388264	0.00056483876	0.0	0.0	0.0
AC026471.6	0.1458697	0.003431472	0.0024718656	0.005530755	0.0017082593	0.006808175	0.0	0.010678057
AC026740.1	0.018032705	0.0	0.0004926594	0.00013462755	0.000470699	0.0	0.0	0.0
AC026806.2	0.16515349	0.047228623	0.26539028	0.018771295	0.09031138	0.02768377	0.034053072	0.017154168
AC026904.1	0.0	0.018754069	0.0	0.0	0.0	0.0	0.0	0.0
AC027307.3	0.056149945	0.038659096	0.039986715	0.08358715	0.060690492	0.07119908	0.016536284	0.043405388
AC027763.2	0.11987514	0.18745708	0.14971009	0.13523197	0.10928424	0.16087054	0.09283945	0.121661425
AC034187.2	0.008294077	0.002008032	0.0017328764	0.002336107	0.0033713111	0.010346611	0.0046296297	0.0
AC034220.3	0.14663982	0.0067280773	0.01830231	0.011981852	0.04580177	0.0057678767	0.0018975332	0.026695142
AC034243.1	0.012845735	0.00128123	0.0028494238	0.00020194132	0.007536359	0.0099865515	0.0	0.0
AC040977.1	0.023285987	0.048408166	0.06530052	0.009954777	0.023876607	0.017150762	0.0227704	0.021356113
AC046143.3	0.10130605	0.01850555	0.008583946	0.00047119643	0.00080647017	0.09668395	0.014837655	0.013563814
AC053503.4	0.04111189	0.0	0.0	0.00094790553	0.001043787	0.0	0.0	0.0
AC061992.2	0.014079402	0.12199449	0.04164709	0.01640193	0.038519546	0.1787942	0.0	0.061849836
AC062017.1	0.05966622	0.0656499	0.07426271	0.06525231	0.08946298	0.07808524	0.035708264	0.036481936
AC062029.1	0.036190122	0.032341167	0.041899435	0.04354472	0.10869187	0.046001725	0.027171621	0.037956227
AC064834.1	0.008799013	0.0	0.00074327335	0.0022014794	0.0012956351	0.0051733055	0.0	0.0
AC064834.2	0.0014208582	0.0	0.0029688093	0.0055900533	0.0019185429	0.0	0.0	0.0
AC066593.1	0.24854209	0.0	0.0009429393	0.0008077653	0.0012332035	0.0	0.0	0.0
AC067959.1	0.052204147	0.0	0.0	0.0021468597	0.0029512276	0.010257425	0.0	0.0
AC068039.4	0.04974747	0.032907613	0.024993584	0.026778474	0.022336446	0.094134	0.017077798	0.0676213
AC068282.3	0.01751243	0.017173111	0.012363613	0.0060184896	0.011248304	0.0113092605	0.008424696	0.0
AC068499.10	0.0025973	0.0059379092	0.0019792062	0.0003120153	0.00794138	0.010949201	0.0009487666	0.0
AC068610.3	0.0	0.00256246	0.0014779781	0.0014809031	0.00470699	0.0057758954	0.0018975332	0.0
AC068620.1	0.0065544993	0.0113338465	0.006761947	0.01179142	0.015817659	0.009626492	0.0075901328	0.0
AC068706.2	0.0007204957	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC068831.10	0.024704218	0.025146138	0.010323845	0.009518806	0.012556957	0.020511951	0.004743833	0.069407366
